VHL ligand 1,Nutlin-3,Serdemetan,VH298
373800162.0,373800162.0,472038646.333333,395847459.666667
223242612.666667,223242612.666667,273996942.333333,229575458.5
,,,
113464620.0,113464620.0,142058007.666667,91468589.8333333
0.0,0.0,6305427.0,6979737.5
320594009.5,320594009.5,347388791.666667,304243395.5
1048865.0,1048865.0,,
340716481.166667,340716481.166667,427797281.166667,407682144.333333
19582390.5,19582390.5,23687441.6666667,15458813.1666667
4766742.33333333,4766742.33333333,99836786.8333333,19798045.6666667
7768701.0,7768701.0,,5783307.5
7763261558.16667,7763261558.16667,9599445040.83333,9113677572.5
330237242.666667,330237242.666667,308627992.5,298891174.5
661983036.666667,661983036.666667,795912881.0,689546820.5
,,0.0,9687939.0
,,,9942541.0
167865858.833333,167865858.833333,217456321.833333,140566985.833333
285013567.833333,285013567.833333,513868178.5,378163932.0
620598334.833333,620598334.833333,724403518.166667,583804519.166667
293314136.833333,293314136.833333,328230138.333333,319401263.833333
13616536.0,13616536.0,17730208.0,15529766.4
168089931.5,168089931.5,207188909.166667,200985255.333333
867137070.166667,867137070.166667,1109487937.16667,962695153.666667
131805199.666667,131805199.666667,134693264.833333,105131005.166667
282864482.5,282864482.5,188591682.5,237652180.333333
240649546.0,240649546.0,318804033.833333,354662888.333333
,,,
12099711.8333333,12099711.8333333,16418135.0,13934408.6666667
119781224.5,119781224.5,146568038.5,120320031.666667
39646481.0,39646481.0,46128221.25,39042847.0
140042109.0,140042109.0,156550253.0,143181651.666667
427118757.666667,427118757.666667,522777161.166667,440346060.333333
964311328.5,964311328.5,979529213.5,1087416714.83333
870629239.833333,870629239.833333,1059533755.0,871287534.0
10771248198.0,10771248198.0,12370642744.6667,11241579636.5
16749894088.8333,16749894088.8333,18517404952.0,18851518155.0
849691733.666667,849691733.666667,1056278064.66667,934276176.0
210791495.833333,210791495.833333,242634177.833333,246107238.666667
772409451.833333,772409451.833333,898683947.833333,830451022.0
181170799.333333,181170799.333333,213055790.0,196294936.833333
265730084.5,265730084.5,232339796.166667,284502942.666667
1699817589.66667,1699817589.66667,1387671281.5,1431666590.33333
,26112243.6666667,40010438.3333333,23299021.2
20199131.8333333,20199131.8333333,26994127.0,24326491.6666667
16785038.0,16785038.0,62577275.0,22484672.8
,0.0,0.0,31842285.5
,37078382.5,66362834.1666667,73562872.3333333
175301288.833333,175301288.833333,169949064.833333,176887817.833333
97909559.6666667,97909559.6666667,86008763.1666667,106507162.5
,4016195.5,,0.0
8504005.0,8504005.0,6819980.0,
21500637.6666667,21500637.6666667,8129159.5,17885642.75
21816204.6666667,21816204.6666667,28918568.1666667,26074069.0
909890355.0,909890355.0,1088316036.66667,958208473.833333
30124247.3333333,30124247.3333333,22196749.8,31542401.1666667
165014176.5,165014176.5,241172717.666667,215520848.666667
515411929.5,515411929.5,345411246.0,503692916.166667
449772889.333333,449772889.333333,625948596.0,461278231.666667
117462710.666667,,132521859.166667,134221616.5
50352029.5,50352029.5,53169195.8333333,58891096.6666667
66294629.5,66294629.5,94923781.8333333,86416858.1666667
1464497941.16667,1464497941.16667,1631862007.5,1358066570.83333
20864881.3333333,20864881.3333333,33533560.1666667,26670957.8333333
41044746.3333333,41044746.3333333,58590670.0,49058436.3333333
350533402.5,350533402.5,448185419.166667,335144237.0
1606047188.66667,1606047188.66667,2066718896.33333,2149069953.0
1205364242.66667,1205364242.66667,1376471619.5,1268221413.5
,,,
221471091.333333,221471091.333333,238825098.666667,201336538.333333
648107948.333333,648107948.333333,805886153.666667,765867973.5
37503340.0,37503340.0,52748459.3333333,51124930.5
15911800.0,15911800.0,16207982.5,20349621.8333333
7947489.0,7947489.0,11603077.75,6308276.5
42788953.5,42788953.5,47788975.6666667,53894810.1666667
58929756.3333333,58929756.3333333,86841189.5,66225524.6666667
293721021.5,293721021.5,373231705.0,346337345.0
,,17780580.0,0.0
9548387.66666666,9548387.66666666,,9352188.5
4664526.75,4664526.75,7940901.66666667,4388487.5
3699256.66666667,3699256.66666667,4030932.0,3614462.0
4861757.0,4861757.0,13002463.3333333,9421185.66666667
10761622.3333333,10761622.3333333,17189687.5,14445184.6666667
33947659.5,33947659.5,,83717571.0
2613766499.33333,2613766499.33333,3344786282.83333,2943123516.66667
152113144.0,152113144.0,165431703.5,158887943.833333
145184284.833333,145184284.833333,211685515.833333,164309845.333333
8355247.0,8355247.0,10898072.5,
2469006.0,2469006.0,,
45313995.5,45313995.5,50609385.6666667,49266897.0
,0.0,34041062.0,0.0
,,67693245.3333333,71219223.0
74504670.3333333,74504670.3333333,107437294.666667,104624192.5
8368060425.5,8368060425.5,7920822520.0,7516477383.5
3374531515.33333,3374531515.33333,4799273689.16667,4387372731.83333
6607002283.66667,6607002283.66667,9142097073.66667,8513931389.0
2217624430.16667,2217624430.16667,3309256019.33333,3266107997.66667
274243477.0,274243477.0,313745851.666667,259853511.166667
12078887.0,12078887.0,,11683027.2
970694546.166667,970694546.166667,1049411529.16667,1077215636.16667
16307685.3333333,16307685.3333333,15785495.3333333,10962133.3333333
10640211.6,10640211.6,27830606.6,10516790.3333333
38437372.8333333,38437372.8333333,34184261.6666667,31544710.8
33787755.6666667,33787755.6666667,83018925.6666667,95007868.3333333
53040863.5,53040863.5,60454431.6666667,67714617.0
3453942204.0,3453942204.0,4607203345.66667,4400732595.5
6877339278.33333,6877339278.33333,9619295284.5,8491868214.0
302514742.5,302514742.5,383266111.0,337316305.833333
3282308144.16667,3282308144.16667,3716510124.83333,3421499039.16667
57458796.8333333,57458796.8333333,64087905.3333333,65623087.3333333
84880583.0,84880583.0,,
60947451.1666667,60947451.1666667,110727573.2,59416943.8333333
936596547.833333,936596547.833333,1161111257.33333,1152998716.33333
67946911.0,67946911.0,81374791.1666667,74371533.0
0.0,,,6327005.0
44886307.6666667,44886307.6666667,68645947.0,65731064.5
60877.5,60877.5,,
16467573.5,16467573.5,29442979.0,21141093.75
31001577.8333333,31001577.8333333,34588671.5,31206830.5
59439329.5,59439329.5,83986038.3333333,63953075.6666667
12939929.6666667,12939929.6666667,13359544.0,16687158.3333333
73925603.0,73925603.0,71087447.5,94829632.5
709523713.666667,709523713.666667,638918895.166667,609904737.333333
237740400.333333,237740400.333333,298942238.5,286258296.833333
,,,
,,,
26464759.3333333,26464759.3333333,81341378.5,85765175.0
5936003.0,5936003.0,,6947497.75
,,,0.0
508310966.0,508310966.0,789650080.0,658643806.5
,,,
3988828387.66667,3988828387.66667,3835110552.66667,4105396772.33333
13977372.8333333,13977372.8333333,,11542016.8333333
945817659.333333,945817659.333333,1012930943.33333,1020766170.66667
432892366.5,432892366.5,475300700.0,449615034.333333
53503781.0,53503781.0,56994094.8333333,29785102.8333333
1002341028.83333,1002341028.83333,1058785024.83333,1013859836.0
370242714.833333,370242714.833333,472878342.166667,469652274.833333
102190983.666667,102190983.666667,128675243.0,116951254.333333
286070252.0,286070252.0,306265799.333333,280101740.166667
156280283.0,156280283.0,112726253.5,119801255.166667
6352235983.66667,6352235983.66667,7778952805.66667,7319898545.16667
1932375367.66667,1932375367.66667,2330264262.33333,2085827879.0
778344455.333333,778344455.333333,958181139.0,762553020.833333
169155916.333333,169155916.333333,211552226.5,205986517.666667
15931887.8333333,15931887.8333333,,14048785.5
124779580.833333,124779580.833333,132552470.833333,130382964.0
3264611373.5,3264611373.5,3494476638.5,3368874964.0
4141484997.83333,4141484997.83333,4657761398.16667,4661577324.33333
383555964.5,383555964.5,433228323.666667,500222396.166667
8496861.0,8496861.0,11141311.6,5977175.33333333
174360237.0,174360237.0,47677233.4,52035219.6666667
62938641.0,62938641.0,79313398.0,72273148.8333333
50734121.3333333,50734121.3333333,50238525.3333333,63159373.3333333
122529751.0,122529751.0,196262449.333333,153085036.333333
146244294.833333,146244294.833333,224037178.5,134802273.166667
17126034.3333333,17126034.3333333,26340065.0,14119893.8333333
17917390.6666667,17917390.6666667,20128030.1666667,18742300.6666667
,,,
74404903.5,74404903.5,68971493.3333333,87119884.3333333
3755376.66666667,3755376.66666667,10943566.6666667,20173889.4
7869898.16666667,7869898.16666667,11827021.6666667,13285589.4
15460603.3333333,15460603.3333333,20449228.8333333,30055667.5
151051612.833333,151051612.833333,254234573.333333,193321496.833333
196470730.0,196470730.0,216247781.5,204270170.333333
1146637524.83333,1146637524.83333,1350201927.66667,1301329489.5
947423335.166667,947423335.166667,1392257830.16667,1156520400.66667
68539449.8333333,68539449.8333333,93443501.0,72703638.3333333
766775449.0,766775449.0,898522996.5,1027076516.5
271292239.833333,271292239.833333,319883846.5,293519599.333333
2819867611.33333,2819867611.33333,3461398419.0,3178425049.33333
204475200.5,204475200.5,214326511.166667,211006749.166667
105933820.0,105933820.0,87441963.5,91744291.5
5678447.66666667,5678447.66666667,,3430642.66666667
5336282.5,5336282.5,17432069.75,6947869.66666667
11776461.1666667,11776461.1666667,17089427.1666667,12591505.5
173551900.5,173551900.5,188453582.5,139590210.666667
,,10650575.0,
2210941260.0,2210941260.0,2887788031.66667,2479528862.0
4260142807.83333,4260142807.83333,4816420302.16667,5024748583.33333
309006937.666667,309006937.666667,312565608.0,284517519.166667
7429367.5,7429367.5,8150183.0,7633612.0
841103079.166667,841103079.166667,1015170841.0,998586341.166667
1100987659.16667,1100987659.16667,1337515729.66667,1321673667.66667
46476422.6666667,46476422.6666667,59803569.5,53631769.6666667
90388255.0,90388255.0,79072834.5,76001955.1666667
894239908.333333,894239908.333333,708313466.166667,794464335.0
,2089597.0,,555982.0
543188402.833333,543188402.833333,696716543.166667,655164167.166667
13214771.0,13214771.0,10558504.0,7041441.33333333
1024402346.66667,1024402346.66667,1174560256.16667,1041082671.83333
1327472880.16667,1327472880.16667,1505919358.33333,1470858707.33333
45983964.5,45983964.5,41473779.5,32920267.8
743454702.166667,743454702.166667,1028760082.0,1036385418.5
128976474.166667,128976474.166667,149463136.666667,160459928.166667
192820794.5,192820794.5,128413844.5,165338616.666667
801129783.166667,801129783.166667,676570196.0,736471579.5
7485638.0,7485638.0,8808134.0,
,,4581159.75,
5899027985.83333,5899027985.83333,8056376447.5,6457886099.0
15515641632.8333,15515641632.8333,17920325718.3333,17064354128.5
428665213.166667,428665213.166667,459742404.833333,513129356.166667
,,,
682457562.5,682457562.5,810665474.666667,810353511.0
1121394893.83333,1121394893.83333,1602360594.83333,1553265041.5
511488053.5,511488053.5,520921398.5,484952180.5
145713977.333333,145713977.333333,168793393.833333,174183012.333333
6701831.5,6701831.5,18172039.0,7170157.5
14900230.8333333,14900230.8333333,13164500.8333333,12809873.6666667
22375642.5,22375642.5,21358123.3333333,22802004.6666667
47873383.1666667,47873383.1666667,68473675.3333333,52689567.3333333
8353876269.66667,8353876269.66667,7126165295.33333,7699032419.33333
304365277.166667,304365277.166667,335497654.0,336241509.833333
10053083.0,10053083.0,13453296.3333333,18321393.8333333
65674881.6666667,65674881.6666667,79011842.1666667,60208593.1666667
329368428.333333,329368428.333333,375781952.5,310153725.0
3448346123.16667,3448346123.16667,4272874586.66667,3954336822.83333
7338103.33333333,7338103.33333333,9990720.0,11436988.3333333
,,,0.0
,,,10887638.0
1788759.0,,,1678562.5
229582684.0,229582684.0,424727613.5,354895789.833333
0.0,,,
9865678.0,9865678.0,9820520.33333333,9144735.0
465291405.166667,465291405.166667,670604156.666667,586749054.333333
1059982427.66667,1059982427.66667,1679424021.5,1594390431.83333
13209793.25,13209793.25,11919906.0,8480687.33333333
964463396.0,964463396.0,1294485652.66667,1131115980.83333
14297582.0,14297582.0,19227817.6,15921281.5
718899101.666667,718899101.666667,831307448.333334,702622511.833333
520201285.5,520201285.5,513173521.166667,492655561.833333
0.0,0.0,19253406.0,16361257.0
2628484613.83333,2628484613.83333,3118470151.5,2804143232.66667
,,,
34066823.6666667,34066823.6666667,9566300.4,
1620149839.33333,1620149839.33333,2354449321.16667,1705035462.0
442305982.833333,442305982.833333,445377115.5,285708597.833333
37435421.5,37435421.5,59499419.0,46297050.5
96126691.6666667,96126691.6666667,117714302.833333,109643919.0
291307574.333333,291307574.333333,346170721.333333,263935659.166667
3463651214.0,3463651214.0,3763843552.83333,3588157711.16667
11316809.5,11316809.5,0.0,6324226.5
9590443.83333333,9590443.83333333,11328163.5,9169972.83333333
441032778.2,441032778.2,531898251.0,392866936.0
73415645.5,73415645.5,110072994.166667,71527735.6666667
4369045.5,4369045.5,4636699.0,
50269637.0,50269637.0,59067789.6666667,69374419.3333333
,,21221999.75,
305128314.833333,305128314.833333,387758433.2,328076124.5
59804900.3333333,59804900.3333333,170394995.666667,136927453.5
172696045.0,172696045.0,123861567.0,158694762.666667
1182566160.0,1182566160.0,1276658993.83333,1269018148.66667
307022435.333333,307022435.333333,438785510.333333,391467176.333333
,,,
15259315.6666667,15259315.6666667,,15811928.0
218654850.5,218654850.5,287744427.5,254458205.833333
,,51716200.0,
53645985.2,53645985.2,70612476.1666667,70942554.0
141021866.333333,141021866.333333,149531849.166667,136427981.5
52381469.0,52381469.0,,42657838.3333333
18248427.1666667,18248427.1666667,20725001.5,19433600.8333333
13090828.5,13090828.5,20128751.8333333,12657857.0
134566634.166667,134566634.166667,89292835.3333333,121616220.833333
57367950.6666667,57367950.6666667,49514777.8333333,51305894.1666667
31221637.5,31221637.5,30770313.5,28941867.3333333
16756812.1666667,16756812.1666667,25902866.1666667,15286370.0
260520938.166667,260520938.166667,334096943.833333,339493401.0
4412039.5,4412039.5,0.0,
353412081.5,353412081.5,365545886.666667,340784595.333333
264864804.666667,264864804.666667,297668621.666667,262307521.5
189024571.833333,189024571.833333,192085968.166667,208781336.666667
8043078.0,8043078.0,5857358.5,9723460.0
275085404.5,275085404.5,295017981.666667,301828335.166667
2606980.8,2606980.8,2810179.25,3021686.75
19605030.6666667,19605030.6666667,18830017.3333333,23197071.6666667
11238453.0,11238453.0,,
49053976.4,49053976.4,107132484.666667,71845212.0
16612374.8333333,16612374.8333333,19577124.3333333,13602772.3333333
7074577.66666667,7074577.66666667,3958955.0,11604301.6666667
16276166.6666667,16276166.6666667,18659400.0,10946366.6666667
571076215.333333,571076215.333333,1123181809.33333,1267072955.0
,,,
14595675.6,14595675.6,17797832.5,13464730.0
165257797.5,165257797.5,157920251.333333,230958379.166667
0.0,0.0,10306788.5,
8306197.5,,,
2750184.8,2750184.8,3424258.75,4045707.5
79660687.3333333,79660687.3333333,55821344.8,49656585.6666667
63433569.1666667,63433569.1666667,54365304.5,47991624.1666667
518585325.166667,518585325.166667,405248433.5,448127804.666667
75259613.1666667,75259613.1666667,113797464.4,71107494.3333333
3764080150.83333,3764080150.83333,3905701439.66667,4471205743.16667
1282047357.16667,1282047357.16667,1051513587.66667,1101932251.33333
25759102.0,25759102.0,115849290.5,55729501.1666667
430832832.0,430832832.0,392585257.666667,382123436.5
82312256.1666667,82312256.1666667,77813421.3333333,97445990.8333333
296207523.666667,296207523.666667,319942533.666667,401038366.5
21871118.8333333,21871118.8333333,27568765.0,26318141.5
5962069443.33333,5962069443.33333,5092305571.83333,5888922866.5
19350399.6666667,19350399.6666667,12837252.0,15811329.0
35201792.5,35201792.5,44942802.3333333,32258008.8333333
7704745229.0,7704745229.0,8612603953.0,8687863024.0
2843855206.33333,2843855206.33333,3820774348.0,3711468097.66667
12217576.5,12217576.5,19183145.0,15902249.8
548173945.0,548173945.0,428314217.666667,511745951.166667
1917855041.66667,1917855041.66667,2009906594.66667,1873979983.33333
